number,path,date,time,white,black,white elo,black elo,time control,event,moves
0,fJjKdDqr,2015.12.01,21:28:02,solna,elmarbaku,1783,1626,300+0,Rated Blitz game,1. e4 e5 2. d4 exd4 3. c3 dxc3 4. Qb3 Nc6 5. Bc4 Qf6 6. Nxc3 Bb4 7. Ne2 Bxc3+ 8. Nxc3 Nge7 9. O-O O-O 10. Nd5 Nxd5 11. Bxd5 d6 12. Bd2 Nd4 13. Qc4 c5 14. Bc3 Be6 15. f4 Bxd5 16. exd5 a6 17. a4 b5 18. axb5 axb5 19. Bxd4 Qxd4+ 20. Qxd4 cxd4 21. Kf2 d3 22. Ke3 Rxa1 23. Rxa1 f5 24. Ra6 Rd8 25. Kxd3 Kf7 26. Kc3 Kf6 27. Kb4 g5 28. g3 gxf4 29. gxf4 Re8 30. Rxd6+ Kg7 31. Re6 Rb8 32. h4 Kf7 33. Kc5 Rc8+ 34. Rc6 Rb8 35. b4 h5 36. Rb6 Rc8+ 37. Kxb5 Rd8 38. Kc5 Ke7 39. Re6+ Kf7 40. b5 Rc8+ 41. Kb4 Rc2 42. b6 Rb2+ 43. Kc5 Rf2 44. b7 Rb2 45. Rb6 Rc2+ 46. Kd6 Rf2 47. b8=Q Rxf4 48. Qc7+ Kf6 49. Kc5# 1-0
0,WFfo9F1N,2015.12.01,21:43:09,Lodial,macruz,997,1350,900+0,Rated Classical game,1. c3 e5 2. g3 d5 3. b3 Nf6 4. e3 e4 5. Bb5+ Bd7 6. Bf1 g6 7. Ne2 Ng4 8. Nf4 Qf6 9. Qe2 a6 10. Nxd5 Bb5 11. Nxf6+ Kd8 12. Qxg4 Bd7 13. Qxe4 Be7 14. Nxd7 Nxd7 15. Qxb7 Rb8 16. Qxa6 Nc5 17. Qa7 Kd7 18. a4 Nxb3 19. Bb5+ Ke6 20. Ra3 Nxc1 21. Bc4+ Kf6 22. Qxc7 Rxb1 23. Qf4+ Kg7 24. Bxf7 Nd3+ 25. Ke2 Nxf4+ 26. gxf4 Rxh1 27. Ra2 Kxf7 28. a5 Ra8 29. a6 Bc5 30. Ra5 Bb6 31. Rb5 Rxa6 32. Rb2 Rxh2 33. c4 Bc5 34. d4 Ba3 35. Rb7+ Kf6 36. c5 Rc6 37. Rb8 Ke6 38. Rd8 Rh1 39. d5+ Ke7 40. Rg8 Rxc5 41. Rg7+ Kf6 42. Rd7 Rc2+ 43. Kd3 Rcc1 44. Ke4 Rhd1 45. Kf3 Rc5 46. d6 Rc6 47. Rd8 Bxd6 48. Rf8+ Bxf8 49. e4 Rd3+ 50. Kg4 h5+ 51. Kh4 Be7 52. e5+ Kf5# 0-1
0,rXhbiGLU,2015.12.01,22:48:33,Mcclellan2,Tiziano,1328,1496,1200+10,Rated Classical game,1. e4 d6 2. d4 g6 3. Nf3 Bg7 4. Nc3 Nf6 5. Be2 Bg4 6. O-O Nc6 7. Be3 O-O 8. e5 dxe5 9. dxe5 Qxd1 10. Raxd1 Bxf3 11. Bxf3 Nh5 12. Bxh5 gxh5 13. Nd5 Bxe5 14. Rfe1 e6 15. Nf4 Bxb2 16. Nxh5 a5 17. Rd7 Rac8 18. Nf6+ Kg7 19. Nh5+ Kg8 20. Rb1 Bc3 21. Rxb7 Nb4 22. Bh6 Rfd8 23. Rxd8+ Rxd8 24. h3 Nxa2 25. Rxc7 Be5 26. g3 Nb4 27. Rc5 Bc3 28. Rxc3 Ra8 29. Nf6+ Kh8 30. Rc7 Nd5 31. Nxd5 exd5 32. Rxf7 Kg8 33. Rd7 a4 34. Rxd5 a3 35. Rd7 a2 36. Bg7 Rc8 37. Ra7 Rxc2 38. Be5 Re2 39. f4 Re1+ 40. Kf2 Rh1 41. h4 Rd1 42. Rxa2 Kf7 43. Ra6 Ke7 44. f5 Rd5 45. f6+ Kf7 46. Bc3 Rf5+ 47. Kg2 Rh5 48. Ra7+ Ke6 49. f7 Rf5 50. Bb4 Rxf7 51. Rxf7 Kxf7 52. g4 Kg6 53. Bd2 Kf6 54. h5 Kf7 55. g5 Kg7 56. Kg3 Kf7 57. Kg4 Kg7 58. Kf5 Kf7 59. Bc3 Kg8 60. Kf6 Kh8 61. Kf7# 1-0
0,oYzK9b67,2015.12.02,01:33:43,Nyolan,diegoas14,1435,1467,300+4,Rated Blitz game,1. e4 c5 2. Nf3 Nc6 3. c3 e6 4. d4 cxd4 5. cxd4 Nf6 6. e5 Nd5 7. Bc4 Bb4+ 8. Bd2 O-O 9. Bxd5 Bxd2+ 10. Nbxd2 exd5 11. O-O d6 12. Re1 dxe5 13. Nxe5 Nxd4 14. Ndf3 Bg4 15. Qxd4 Bxf3 16. Nxf3 Rc8 17. Re5 Rc2 18. Rxd5 Qc7 19. Rd1 h6 20. Rd8 Rxd8 21. Qxd8+ Kh7 22. Qxc7 Rxc7 23. b3 Rc2 24. Ra1 b6 25. h3 g5 26. g4 Kg6 27. Kg2 f6 28. b4 h5 29. b5 Rb2 30. a4 Rb4 31. Kg3 hxg4 32. hxg4 Kf7 33. Nd2 Rd4 34. Nf3 Rd3 35. Kg2 Rb3 36. Nd2 Rb4 37. Kg3 Kg6 38. f3 f5 39. gxf5+ Kxf5 40. Ne4 Rb3 41. Nd6+ Kg6 42. Kg4 Rd3 43. Ne4 Rd5 44. Ra2 Rf5 45. Rd2 Rf4+ 46. Kg3 Kh5 47. Rh2+ Kg6 48. Rh8 Rf5 49. Rg8+ Kh5 50. Rg7 Rd5 51. Rxa7 Rd4 52. Ra6 Rb4 53. Nf6+ Kg6 54. Nd5 Rd4 55. Nxb6 Kf5 56. Nc8 Rd1 57. Ne7+ Ke5 58. Kf2 Rd2+ 59. Ke3 Rb2 60. b6 Rb3+ 61. Kf2 Kf6 62. Nd5+ Kf5 63. Ne3+ Kf4 64. Ng2+ Ke5 65. Ra5+ Kf6 66. Rb5 Rd3 67. b7 Rd2+ 68. Kg3 Ra2 69. a5 Kg6 70. b8=R Re2 71. a6 Re6 72. R5b6 Rxb6 73. Rxb6+ Kh5 74. Rb5 Kg6 75. a7 g4 76. fxg4 Kh7 77. a8=R Kg6 78. Rh5 Kf6 79. Rg8 Ke6 80. Rf5 Kd6 81. Rgf8 Ke6 82. Nf4+ Kd6 83. Ne6 Kxe6 84. g5 Ke7 85. g6 Ke6 86. g7 Ke7 87. g8=R Ke6 88. R8f7 Kd6 89. Kg4 Ke6 90. Kg5 Kd6 91. Kf6 Kc6 92. Rg6 Kd6 93. Kg5# 1-0
4,rsaJ5Qbk,2015.12.02,03:09:27,bradyca22,anakmedan2555,1500,1887,180+0,Rated Blitz tournament https://lichess.org/tournament/eIvUlwne,1. d4 Nc6 2. Bf4 d5 3. g4 Bxg4 4. h3 Bh5 5. h4 e6 6. f3 Qf6 7. Bh3 Qxf4 8. e4 Be7 9. Qe2 Bxh4+ 10. Kd1 Nxd4 11. Nc3 Nxe2 12. Kxe2 dxe4 13. Nxe4 Qxe4+ 14. Kd2 Bg5+ 15. Kd1 O-O-O# 0-1
0,5wSkd3So,2015.12.02,05:58:29,patel,billybruc,1305,1361,300+0,Rated Blitz game,1. e4 e5 2. d4 d6 3. f4 Qh4+ 4. Ke2 Bg4+ 5. Nf3 Bxf3+ 6. gxf3 exf4 7. Nc3 Qf6 8. Qd2 Nc6 9. Qxf4 Qxf4 10. Bxf4 Nxd4+ 11. Kd3 Nxf3 12. Be2 Ne5+ 13. Bxe5 dxe5 14. Nd5 Rd8 15. Kc4 c6 16. Nc7+ Ke7 17. b4 Rd4+ 18. Kc5 Rxe4 19. Bd3 Kd7# 0-1
0,ZgHZLzCh,2015.12.02,06:16:15,ZUNACMAGAZUNA,Roque,1438,1723,180+2,Rated Blitz tournament https://lichess.org/tournament/rT9sQqYv,1. d4 d5 2. c4 e6 3. e3 c6 4. Nf3 Ne7 5. a3 Ng6 6. Nbd2 Be7 7. Qc2 Nd7 8. c5 Nf6 9. b4 O-O 10. Bb2 Bd7 11. Be2 b6 12. O-O bxc5 13. bxc5 Rb8 14. Rab1 Qc7 15. Bc3 h6 16. h3 Rxb1 17. Rxb1 Rb8 18. Bd3 Rxb1+ 19. Qxb1 Bc8 20. Bxg6 fxg6 21. Qxg6 Bd7 22. Ne5 Be8 23. Qb1 Ne4 24. Nxe4 dxe4 25. Qxe4 Bf6 26. Ng4 Qf7 27. Qf3 Qg6 28. Nxf6+ gxf6 29. Qg3 Qxg3 30. fxg3 f5 31. Kf2 Bd7 32. Kf3 Kf7 33. Kf4 Kg6 34. g4 fxg4 35. Kxg4 h5+ 36. Kf4 Kh6 37. g4 h4 38. a4 Kg6 39. a5 a6 40. Be1 Be8 41. Bxh4 Bf7 42. Be7 Kh7 43. Bd6 Bg6 44. Be5 Bc2 45. h4 Bd3 46. Kg5 Bc4 47. Kf6 Bd5 48. g5 Kh8 49. h5 Kh7 50. Bf4 Kg8 51. g6 Kf8 52. h6 Kg8 53. Be5 Bc4 54. h7+ Kh8 55. Kf7# 1-0
0,14PiBxs6,2015.12.02,09:24:41,spiros,convalescentcircles,1627,1386,300+0,Rated Blitz game,1. b3 d5 2. Bb2 Nc6 3. e3 e5 4. Bb5 f6 5. Nf3 a6 6. Bxc6+ bxc6 7. O-O Ne7 8. d3 Bg4 9. h3 Bh5 10. g4 Bg6 11. e4 h5 12. Nh2 Qd7 13. Nd2 hxg4 14. Qxg4 Rxh3 15. Qxd7+ Kxd7 16. Rad1 d4 17. Kg2 Rh6 18. Ng4 Rh4 19. Kg3 Rh5 20. Rh1 c5 21. Rxh5 Bxh5 22. Rh1 Bf7 23. c3 Ng6 24. cxd4 cxd4 25. Nc4 Nf4 26. Rh8 Nxd3 27. Ba3 c5 28. Nb6+ Kc6 29. Nxa8 Bd6 30. Rc8+ Kb7 31. Rg8 Bxg8 32. f3 Kxa8 33. Nf2 Nxf2 34. Kxf2 Kb7 35. Ke2 Kc6 36. Kd3 c4+ 37. bxc4 Bxa3 38. f4 exf4 39. Kxd4 f3 40. Ke3 Bc5+ 41. Kxf3 Bxc4 42. Kf4 Bxa2 43. Kf5 Bb1 44. Kg6 Bxe4+ 45. Kxg7 f5 46. Kg6 f4+ 47. Kg5 f3 48. Kg4 f2 49. Kg3 f1=B 50. Kh2 a5 51. Kg3 a4 52. Kf4 Bfg2 53. Kg3 a3 54. Kf4 a2 55. Ke5 a1=B+ 56. Kf4 Bd6+ 57. Kg5 Bd4 58. Kg4 Be7 59. Kg3 Bgf3 60. Kf4 Kd5 61. Kg3 Ke5 62. Kh2 Kf4 63. Kh3 Bg4+ 64. Kh2 Bgf3 65. Kh3 Be5 66. Kh2 Bc5 67. Kh3 Bb6 68. Kh2 Kg4# 0-1
0,C0FO3Q3o,2015.12.02,13:54:25,Kingsclash,NulliteAbsolue,1427,1421,900+0,Rated Classical game,1. d4 Nf6 2. f3 d6 3. e4 e5 4. dxe5 dxe5 5. Qxd8+ Kxd8 6. Bg5 Be7 7. Nc3 Be6 8. O-O-O+ Nbd7 9. a3 Nh5 10. Bxe7+ Kxe7 11. Nb5 c6 12. Nc7 Rac8 13. Nxe6 Kxe6 14. Bc4+ Ke7 15. g3 Rcd8 16. Ne2 Rhf8 17. f4 exf4 18. Nxf4 Nxf4 19. gxf4 f5 20. exf5 Rxf5 21. Rhe1+ Kf8 22. Bd3 Rxf4 23. Bxh7 Rh4 24. Rf1+ Ke7 25. Rde1+ Kd6 26. Rd1+ Kc7 27. Bf5 Rxh2 28. Bxd7 Rxd7 29. Rxd7+ Kxd7 30. Rf7+ Kd6 31. Rxg7 Rh1+ 32. Kd2 Rh2+ 33. Kc3 Rh3+ 34. Kd4 Rh4+ 35. Ke3 Rh3+ 36. Kf2 Rh2+ 37. Ke1 Rxc2 38. Kd1 Rxb2 39. Rg6+ Kc5 40. Rg5+ Kb6 41. a4 Rb4 42. a5+ Ka6 43. Kc2 Rb5 44. Rxb5 Kxb5 45. a6 Kxa6 46. Kb3 Kb5 47. Kc3 a5 48. Kb3 a4+ 49. Ka3 c5 50. Ka2 Kb4 51. Kb2 b5 52. Ka2 c4 53. Kb2 a3+ 54. Ka1 Kb3 55. Kb1 c3 56. Ka1 b4 57. Kb1 c2+ 58. Kc1 a2 59. Kd2 a1=Q 60. Kd3 Qc3+ 61. Ke2 c1=Q 62. Kf2 Kc2 63. Ke2 b3 64. Kf2 b2 65. Ke2 b1=Q 66. Kf2 Qbb2 67. Kg2 Kb3# 0-1
1,qRuCkHW3,2015.12.02,15:47:51,Epsilon47,caca1964,1706,1773,60+1,Rated Bullet game,1. e4 e5 2. f4 d6 3. fxe5 dxe5 4. Nf3 f6 5. Bc4 Nc6 6. O-O Bd6 7. Nc3 Nge7 8. d4 exd4 9. Nxd4 Nxd4 10. Qxd4 Nc6 11. Qd5 Qe7 12. Nb5 a6 13. Nxd6+ cxd6 14. Rd1 Kd7 15. Bf4 Ne5 16. Bxe5 fxe5 17. Bb3 Rb8 18. c4 b6 19. Rac1 Bb7 20. Qd3 Rhf8 21. c5 bxc5 22. Rxc5 Rbc8 23. Rxc8 Rxc8 24. Ba4+ Kc7 25. Rc1+ Kd8 26. Rxc8+ Kxc8 27. Qc4+ Kd8 28. Bc6 Bxc6 29. Qxc6 a5 30. Qb6+ Qc7 31. Qxc7+ Kxc7 32. Kf2 Kc6 33. Ke3 d5 34. exd5+ Kxd5 35. Kd3 g5 36. g4 h6 37. a3 Kc5 38. Ke4 Kc4 39. Kxe5 Kb3 40. Kd4 Kxb2 41. Kc4 Kxa3 42. Kc3 Ka2 43. Kc2 a4 44. h3 Ka3 45. Kc3 Ka2 46. Kc2 Ka1 47. Kc1 a3 48. Kc2 a2 49. Kc1 h5 50. gxh5 g4 51. h6 g3 52. h7 g2 53. h8=B# 1-0
1,ozRkqJxB,2015.12.02,16:14:36,jhernamore,orcorubio,1444,1790,300+0,Rated Blitz game,1. d4 e6 2. e4 c6 3. Nc3 a6 4. Nf3 b5 5. Ne5 Bb7 6. Bd3 d6 7. Ng4 Nd7 8. h3 Ngf6 9. e5 Nd5 10. Nxd5 cxd5 11. Bf4 Qb6 12. Qd2 Qxd4 13. O-O Qxb2 14. Rad1 dxe5 15. Nxe5 Nxe5 16. Bxe5 Qxe5 17. Rfe1 Qf6 18. Qc3 Qxc3 19. Re3 Qf6 20. f3 Bc5 21. c4 dxc4 22. Bc2 Bxe3+ 23. Kf1 O-O 24. a4 b4 25. Rb1 b3 26. Bxb3 cxb3 27. Rxb3 Qa1+ 28. Ke2 Qa2+ 29. Kxe3 Qxb3+ 30. Kf4 Qxa4+ 31. Kg3 Bd5 32. Kf2 Qc2+ 33. Kg3 a5 34. Kf4 a4 35. g4 a3 36. h4 a2 37. g5 Ra4+ 38. Ke5 Qe2+ 39. Kd6 Rd8+ 40. Ke7 Rda8 41. f4 R4a7+ 42. Kd6 Qa6+ 43. Ke5 a1=B# 0-1
2,zvwVv14Y,2015.12.02,17:24:43,quimereo,cabaleiro83,1713,1566,60+2,Rated Bullet game,1. b4 b6 2. Bb2 Bb7 3. e3 Nf6 4. Nf3 e6 5. Be2 Bxb4 6. a3 Be7 7. O-O d5 8. c4 c6 9. d4 O-O 10. cxd5 cxd5 11. Nc3 Ba6 12. Qb3 Bxe2 13. Nxe2 Nc6 14. Rfc1 Na5 15. Qb5 Rc8 16. Rxc8 Qxc8 17. Rc1 Qb7 18. Ne5 Rc8 19. Bc3 Ne4 20. Bxa5 Rxc1+ 21. Nxc1 Nd6 22. Qc6 bxa5 23. Qxb7 Nxb7 24. a4 f6 25. Nc6 Nd6 26. Nxe7+ Kf7 27. Nc6 Nc4 28. Nb3 a6 29. Nc5 Ke8 30. Nxa6 Kd7 31. Ncb8+ Kc8 32. Kf1 Nb2 33. Ke2 Nxa4 34. Kd3 Nb6 35. Kc3 Kb7 36. Kb3 a4+ 37. Kb4 g5 38. Kb5 Nc4 39. Nd7 a3 40. Nb4 a2 41. Nxa2 Kc7 42. Nf8 e5 43. Nxh7 exd4 44. exd4 Nd6+ 45. Kc5 Nf5 46. Nxf6 Kd8 47. Kxd5 Ke7 48. Ng4 Nd6 49. Nc3 Nf7 50. Ne4 Kd7 51. Ngf6+ Kc7 52. Ke6 Nd8+ 53. Kf5 Nc6 54. d5 Nd4+ 55. Kxg5 Kd8 56. h4 Ke7 57. h5 Kf7 58. h6 Nb5 59. h7 Kg7 60. d6 Nxd6 61. Nxd6 Kh8 62. Nde4 Kg7 63. Kf5 Kh8 64. Ke6 Kg7 65. Ke7 Kh8 66. g4 Kg7 67. f4 Kg6 68. Ng5 Kg7 69. Nfe4 Kh8 70. f5 Kg7 71. f6+ Kh8 72. f7 Kg7 73. f8=B+ Kg6 74. h8=N# 1-0
0,TJSmd7TT,2015.12.02,18:47:55,Gilded,YoungThugTroll,1376,1500,900+10,Rated Classical game,1. d4 d5 2. c4 dxc4 3. e3 b5 4. a4 c6 5. axb5 cxb5 6. Qf3 Nc6 7. Qxc6+ Bd7 8. Qf3 Nf6 9. Nc3 Rb8 10. Rxa7 b4 11. Ne4 c3 12. bxc3 bxc3 13. Nxc3 Rb3 14. Nge2 e6 15. Ra1 Bb4 16. Bd2 Bxc3 17. Nxc3 Rxc3 18. Bxc3 O-O 19. Bd3 Nd5 20. Ba5 Qb8 21. O-O Qb3 22. Be4 f5 23. Bxd5 Qxd5 24. Qxd5 exd5 25. f3 f4 26. e4 dxe4 27. fxe4 Bb5 28. Rfe1 f3 29. gxf3 Rxf3 30. e5 Kf8 31. e6 Be8 32. Bb4+ Kg8 33. d5 Rd3 34. Re5 Rd4 35. Bc3 Rc4 36. Ba5 Rg4+ 37. Kf2 Rf4+ 38. Kg3 Rd4 39. Bc3 Rd3+ 40. Kf4 Rxc3 41. d6 Rc4+ 42. Kf5 g6+ 43. Kf6 h6 44. d7 Rf4+ 45. Ke7 Bxd7 46. exd7 Rd4 47. d8=Q+ Rxd8 48. Kxd8 g5 49. Re7 Kf8 50. Ra8 Kg8 51. Kd7# 1-0
0,AviXnxgY,2015.12.03,00:33:35,zz15,bio,1413,1592,300+0,Rated Blitz game,1. d4 { [%eval 0.14] } 1... d5 { [%eval 0.24] } 2. e3 { [%eval 0.12] } 2... e6 { [%eval 0.12] } 3. Nf3 { [%eval 0.07] } 3... Nf6 { [%eval 0.05] } 4. Nc3 { [%eval 0.01] } 4... Be7 { [%eval -0.07] } 5. Bb5+ { [%eval -0.2] } 5... Bd7 { [%eval -0.04] } 6. Bxd7+ { [%eval -0.44] } 6... Qxd7 { [%eval -0.18] } 7. Ne5 { [%eval -0.23] } 7... Qc8 { [%eval -0.23] } 8. Qf3 { [%eval -0.62] } 8... Nbd7 { [%eval -0.42] } 9. Nxf7? { [%eval -2.24] } 9... Kxf7 { [%eval -2.03] } 10. g4 { [%eval -1.94] } 10... Ke8?! { [%eval -1.23] } 11. g5 { [%eval -1.25] } 11... Ng8 { [%eval -1.32] } 12. Qh5+ { [%eval -1.71] } 12... g6 { [%eval -1.79] } 13. Qf3 { [%eval -2.05] } 13... Bb4 { [%eval -2.08] } 14. Bd2 { [%eval -1.97] } 14... c5 { [%eval -1.84] } 15. Qg4 { [%eval -2.16] } 15... Nb6?! { [%eval -1.54] } 16. dxc5 { [%eval -1.58] } 16... Bxc5 { [%eval -1.69] } 17. O-O-O?! { [%eval -2.29] } 17... Ne7 { [%eval -2.0] } 18. e4 { [%eval -2.22] } 18... d4 { [%eval -2.2] } 19. Nb5? { [%eval -4.37] } 19... Qd7? { [%eval -3.06] } 20. c4? { [%eval -4.76] } 20... Nxc4 { [%eval -5.05] } 21. Bc3?? { [%eval -12.12] } 21... Qxb5 { [%eval -12.91] } 22. Bxd4 { [%eval -24.1] } 22... Bxd4 { [%eval -19.58] } 23. b3 { [%eval -20.31] } 23... Qc5 { [%eval -18.93] } 24. Qxe6?! { [%eval #-8] } 24... Qa3+ { [%eval #-7] } 25. Kc2 { [%eval #-7] } 25... Qxa2+ { [%eval #-6] } 26. Kd3 { [%eval #-6] } 26... Qxb3+ { [%eval #-5] } 27. Kxd4 { [%eval #-3] } 27... Rd8+ { [%eval #-2] } 28. Kc5 { [%eval #-2] } 28... b6+ { [%eval #-1] } 29. Qxb6 { [%eval #-1] } 29... Qxb6+?! { [%eval #-3] } 30. Kxc4 { [%eval #-3] } 30... Qc7+?! { [%eval #-3] } 31. Kb3 { [%eval #-3] } 31... Rc8?! { [%eval #-5] } 32. Rb1 { [%eval #-3] } 32... Qc3+?! { [%eval #-4] } 33. Ka4 { [%eval #-4] } 33... Rc4+ { [%eval #-3] } 34. Kb5 { [%eval #-3] } 34... Rc5+ { [%eval #-2] } 35. Ka6 { [%eval #-2] } 35... Qc4+?! { [%eval #-3] } 36. Kb7 { [%eval #-3] } 36... Rc7+ { [%eval #-2] } 37. Ka8 { [%eval #-2] } 37... Qxe4+ { [%eval #-1] } 38. Kb8 { [%eval #-1] } 38... Kd7# 0-1
0,2hlUuMpN,2015.12.03,02:43:33,MoralesChess,xvid,1507,1829,600+3,Rated Classical game,1. e4 b6 2. d3 g6 3. Nf3 Bg7 4. Be2 d6 5. c3 Nf6 6. h3 Nbd7 7. Qc2 Nh5 8. g3 O-O 9. Nd4 Nhf6 10. Bf3 Ne5 11. Bg2 Nfd7 12. f4 c5 13. fxe5 cxd4 14. cxd4 dxe5 15. dxe5 Nxe5 16. O-O Qxd3 17. Qxd3 Nxd3 18. e5 Rb8 19. Bf4 Nxe5 20. Nc3 Bb7 21. Nd5 Bxd5 22. Bxd5 Rfd8 23. Rad1 Rbc8 24. b3 e6 25. Bb7 Rxd1 26. Rxd1 Rb8 27. Bg2 Kf8 28. Kf2 Ke7 29. Ke3 Rd8 30. Rc1 Rd7 31. Ke4 Nd3 32. Rc2 Nxf4 33. gxf4 Rd4+ 34. Ke3 Rd7 35. Be4 e5 36. Rc6 exf4+ 37. Kxf4 Bh6+ 38. Kf3 f5 39. Bc2 Bg5 40. Rc4 Bf6 41. Rf4 Rd4 42. Rxd4 Bxd4 43. Kf4 Kf6 44. Bd3 g5+ 45. Kg3 Be5+ 46. Kf3 h5 47. a4 Bc3 48. Bc2 Ke5 49. Bd3 g4+ 50. hxg4 hxg4+ 51. Kg3 Bd2 52. Bc2 Be1+ 53. Kg2 g3 54. Bd3 f4 55. Bg6 Bf2 56. Kf3 Be3 57. Bd3 Kd4 58. Bb5 Kc3 59. Bc6 Kxb3 60. Bd7 Kb4 61. Bc6 a6 62. Bd7 b5 63. axb5 axb5 64. Bxb5 Kxb5 65. Kg2 Kc4 66. Kf3 Kd3 67. Kg2 Ke2 68. Kh3 Kf2 69. Kg4 g2 70. Kf5 g1=Q 71. Ke4 f3 72. Kd3 Ke1 73. Kc2 f2 74. Kb1 f1=Q 75. Kc2 Qe2+ 76. Kb1 Kf2# 0-1
0,q5Vep5Nn,2015.12.03,04:35:58,Toobs,tkalltheway,1647,1161,300+3,Rated Blitz game,1. e4 { [%eval 0.2] } 1... e5 { [%eval 0.29] } 2. Nc3 { [%eval 0.2] } 2... Nf6 { [%eval 0.16] } 3. Nf3 { [%eval 0.2] } 3... b6? { [%eval 1.36] } 4. Bb5?! { [%eval 0.51] } 4... Bb7 { [%eval 0.93] } 5. d3?! { [%eval 0.12] } 5... c6 { [%eval 0.22] } 6. Bc4 { [%eval 0.19] } 6... Bc5?! { [%eval 0.87] } 7. O-O?! { [%eval 0.33] } 7... O-O?! { [%eval 0.96] } 8. Bg5? { [%eval -0.07] } 8... d5?! { [%eval 0.67] } 9. exd5 { [%eval 0.7] } 9... cxd5 { [%eval 0.83] } 10. Bxf6 { [%eval 0.69] } 10... Qxf6 { [%eval 0.91] } 11. Nxd5 { [%eval 0.82] } 11... Qd6 { [%eval 0.92] } 12. Nc3 { [%eval 0.86] } 12... Nc6 { [%eval 0.98] } 13. Bd5 { [%eval 0.5] } 13... Rad8 { [%eval 0.49] } 14. Nb5?? { [%eval -3.8] } 14... Qxd5 { [%eval -3.84] } 15. Nc7? { [%eval -5.26] } 15... Qd6 { [%eval -5.42] } 16. Nb5 { [%eval -5.25] } 16... Qd5? { [%eval -3.89] } 17. c4?! { [%eval -4.84] } 17... Qe6 { [%eval -4.79] } 18. Nc7 { [%eval -4.88] } 18... Qf6?! { [%eval -4.0] } 19. d4? { [%eval -5.86] } 19... exd4?! { [%eval -4.87] } 20. Re1? { [%eval -6.31] } 20... d3 { [%eval -6.36] } 21. Nd2?? { [%eval -9.53] } 21... Bb4?? { [%eval -5.91] } 22. Nd5 { [%eval -5.92] } 22... Qh6? { [%eval -4.91] } 23. f4? { [%eval -6.5] } 23... Nd4?? { [%eval -3.46] } 24. Ne7+?? { [%eval -10.06] } 24... Kh8 { [%eval -9.79] } 25. Kf2 { [%eval -19.1] } 25... b5 { [%eval -12.29] } 26. cxb5 { [%eval -21.1] } 26... Qb6 { [%eval -13.78] } 27. Ng6+ { [%eval -22.88] } 27... Kg8 { [%eval -13.03] } 28. Qh5?! { [%eval #-3] } 28... Bxd2?! { [%eval -18.73] } 29. Red1?! { [%eval #-3] } 29... Nc2+?! { [%eval #-8] } 30. Kg3 { [%eval #-11] } 30... Nxa1?! { [%eval -22.07] } 31. Rxd2 { [%eval -34.76] } 31... Qxg6+ { [%eval -16.33] } 32. Qxg6 { [%eval -15.61] } 32... fxg6 { [%eval -16.71] } 33. a4 { [%eval -20.71] } 33... Nb3 { [%eval -25.68] } 34. Rd1 { [%eval #-10] } 34... d2 { [%eval #-8] } 35. Kf2 { [%eval #-7] } 35... Rfe8?! { [%eval -19.83] } 36. g3?! { [%eval #-7] } 36... g5 { [%eval #-7] } 37. f5 { [%eval #-6] } 37... Nd4 { [%eval #-12] } 38. Rxd2 { [%eval #-14] } 38... Nxf5?! { [%eval -15.53] } 39. Re2?! { [%eval #-8] } 39... Rxe2+ { [%eval #-8] } 40. Kxe2 { [%eval #-8] } 40... Nd4+?! { [%eval -14.27] } 41. Ke3 { [%eval -14.5] } 41... g4 { [%eval -14.89] } 42. Kf4?! { [%eval #-6] } 42... h5 { [%eval #-6] } 43. Kg5 { [%eval #-5] } 43... g6?! { [%eval -39.12] } 44. Kxg6 { [%eval -20.34] } 44... h4 { [%eval -17.56] } 45. gxh4 { [%eval -39.83] } 45... Nf3 { [%eval -18.67] } 46. Kf5 { [%eval -60.28] } 46... Nxh2 { [%eval -56.96] } 47. h5?! { [%eval #-7] } 47... g3 { [%eval #-6] } 48. h6 { [%eval #-6] } 48... Rd7 { [%eval #-7] } 49. Ke6 { [%eval #-7] } 49... Rh7 { [%eval #-7] } 50. Kd6 { [%eval #-7] } 50... Rxh6+ { [%eval #-6] } 51. Kc7 { [%eval #-6] } 51... Be4 { [%eval #-6] } 52. b6 { [%eval #-6] } 52... g2 { [%eval #-6] } 53. b7 { [%eval #-6] } 53... Bxb7 { [%eval #-5] } 54. Kxb7 { [%eval #-4] } 54... g1=Q { [%eval #-3] } 55. a5 { [%eval #-3] } 55... Qg7+ { [%eval #-2] } 56. Kc8 { [%eval #-2] } 56... Qf7?! { [%eval #-2] } 57. b4 { [%eval #-2] } 57... Rh8 { [%eval #-1] } 58. b5 { [%eval #-1] } 58... Kg7# 0-1
