number,path,date,time,white,black,white elo,black elo,time control,event,moves
0,WBcOyYFt,2014.07.04,12:21:57,Milan123,alexkolb2014,1503,1467,600+8,Rated Classical game,1. e4 e6 2. Qg4 Be7 3. Nf3 g6 4. d4 d6 5. Nc3 h5 6. Qg3 h4 7. Qf4 g5 8. Nxg5 Bxg5 9. Qxg5 Qxg5 10. Bxg5 f6 11. Be3 Nc6 12. a3 Bd7 13. Bd3 Nh6 14. h3 f5 15. O-O-O e5 16. d5 Ne7 17. Bxh6 Rxh6 18. f3 O-O-O 19. b3 Rg8 20. Rhg1 Rhg6 21. Rd2 Rg5 22. Kb2 Ng6 23. exf5 Nf4 24. Ne4 Rxg2 25. Rgxg2 Nxg2 26. Nf6 Rg7 27. Nxd7 Kxd7 28. Be4 Nf4 29. c4 Nxh3 30. Rh2 Rg3 31. Kc3 Ke7 32. b4 Kf6 33. c5 Ke7 34. a4 dxc5 35. bxc5 Ng1 36. Rxh4 Nxf3 37. Rh7+ Kd8 38. Rh8+ Ke7 39. d6+ cxd6 40. cxd6+ Kxd6 41. Bxb7 Nd4+ 42. Kd2 Nxf5 43. a5 Ra3 44. a6 Nd4 45. Rh7 Ra2+ 46. Kd3 Ra3+ 47. Ke4 Ra5 48. Rh6+ Ke7 49. Rh5 Kd6 50. Bc8 Ra4 51. Rh6+ Kc7 52. Bb7 Rb4 53. Kxe5 Nb5 54. Rc6+ Kd7 55. Rc5 Nd4 56. Rd5+ Kc7 57. Rxd4 Rxd4 58. Kxd4 Kb6 59. Kd5 Kc7 60. Ke6 Kb8 61. Be4 Kc7 62. Bd3 Kb8 63. Kd7 Ka8 64. Be4+ Kb8 65. Kc6 Ka8 66. Kc7# 1-0
1,bW6GOmMa,2014.07.04,14:47:40,baan,stas2006,1511,1827,600+5,Rated Classical game,1. e4 { [%eval 0.27] } 1... c5 { [%eval 0.36] } 2. c4 { [%eval 0.07] } 2... Nc6 { [%eval 0.05] } 3. d3 { [%eval -0.08] } 3... e6 { [%eval 0.0] } 4. Nc3 { [%eval -0.06] } 4... Qc7 { [%eval 0.31] } 5. g3 { [%eval 0.22] } 5... Nf6 { [%eval 0.22] } 6. Bg5 { [%eval 0.0] } 6... Be7 { [%eval 0.0] } 7. Bxf6 { [%eval -0.46] } 7... Bxf6 { [%eval -0.52] } 8. Bg2 { [%eval -0.44] } 8... Qb6 { [%eval -0.29] } 9. b3?? { [%eval -5.55] } 9... Bxc3+ { [%eval -5.48] } 10. Ke2 { [%eval -5.63] } 10... Bxa1 { [%eval -5.58] } 11. Qxa1 { [%eval -5.58] } 11... Nd4+ { [%eval -5.37] } 12. Kd2?! { [%eval -6.01] } 12... O-O { [%eval -5.63] } 13. Ne2 { [%eval -6.05] } 13... Nxe2?! { [%eval -5.23] } 14. Kxe2 { [%eval -5.2] } 14... Qc7 { [%eval -5.18] } 15. h4 { [%eval -5.25] } 15... f6 { [%eval -5.25] } 16. f4 { [%eval -5.33] } 16... Qd6 { [%eval -5.14] } 17. Qc3 { [%eval -5.13] } 17... e5 { [%eval -5.12] } 18. f5 { [%eval -5.24] } 18... Qd4 { [%eval -5.11] } 19. Qxd4 { [%eval -5.04] } 19... cxd4 { [%eval -5.24] } 20. b4 { [%eval -5.32] } 20... d6 { [%eval -5.39] } 21. a4 { [%eval -5.49] } 21... Bd7 { [%eval -5.47] } 22. b5 { [%eval -5.95] } 22... a6 { [%eval -5.94] } 23. Rb1? { [%eval -7.13] } 23... axb5 { [%eval -7.15] } 24. axb5 { [%eval -7.07] } 24... Ra2+ { [%eval -7.17] } 25. Kf3 { [%eval -7.38] } 25... Rfa8 { [%eval -7.39] } 26. b6? { [%eval -9.85] } 26... R8a3 { [%eval -8.58] } 27. Bf1 { [%eval -9.73] } 27... Ra1? { [%eval -7.74] } 28. Rxa1 { [%eval -7.74] } 28... Rxa1 { [%eval -7.91] } 29. Be2 { [%eval -8.2] } 29... Ba4 { [%eval -9.58] } 30. Kf2 { [%eval -10.72] } 30... Bd1 { [%eval -10.49] } 31. Bxd1 { [%eval -11.62] } 31... Rxd1 { [%eval -9.85] } 32. Ke2 { [%eval -11.13] } 32... Rb1 { [%eval -10.42] } 33. Kf3 { [%eval -12.43] } 33... Rxb6 { [%eval -14.98] } 34. Ke2 { [%eval -13.19] } 34... Rb2+ { [%eval -13.86] } 35. Kf3 { [%eval -50.03] } 35... h5 { [%eval -50.03] } 36. g4 { [%eval -50.26] } 36... hxg4+ { [%eval -53.7] } 37. Kxg4 { [%eval -50.18] } 37... Rd2 { [%eval -50.26] } 38. Kh5?! { [%eval #-8] } 38... Rxd3 { [%eval #-7] } 39. Kg6 { [%eval #-4] } 39... Rg3+ { [%eval #-3] } 40. Kh5 { [%eval #-3] } 40... d3 { [%eval #-2] } 41. c5 { [%eval #-2] } 41... d2 { [%eval #-1] } 42. c6 { [%eval #-1] } 42... d1=B# 0-1
0,533DN0lD,2014.07.04,18:59:33,CNR,Mcube,1325,1288,600+12,Rated Classical game,1. e4 e5 2. a3 Bc5 3. d4 Bxd4 4. c3 Bxf2+ 5. Kxf2 Qf6+ 6. Ke2 Qa6+ 7. Kd2 Qd6+ 8. Ke1 Qxd1+ 9. Kxd1 d6 10. b4 Bg4+ 11. Ne2 Nf6 12. h3 Bxe2+ 13. Bxe2 Nxe4 14. Rf1 O-O 15. Be3 Nc6 16. c4 Nd4 17. b5 Nxe2 18. c5 N2c3+ 19. Nxc3 Nxc3+ 20. Kd2 Nxb5 21. cxd6 Nxd6 22. Bc5 b6 23. Bb4 c5 24. Bc3 Rae8 25. Rae1 Nc4+ 26. Kd3 f5 27. Kxc4 a6 28. Bxe5 b5+ 29. Kxc5 Rc8+ 30. Kb6 Rf7 31. Kxa6 Ra8+ 32. Kxb5 Rb7+ 33. Kc5 Ra5+ 34. Kc6 Rbb5 35. Bc7 Rc5+ 36. Kd6 Rxc7 37. Kxc7 Ra7+ 38. Kb6 Rxa3 39. Rxf5 g6 40. Re8+ Kg7 41. Re7+ Kh6 42. Rfe5 Rb3+ 43. Kc6 Rc3+ 44. Kd6 Rd3+ 45. Ke6 Rd2 46. g4 g5 47. Kf6 Rf2+ 48. Rf5 Rh2 49. Rxg5 Rxh3 50. Re6 Rh4 51. Kf5# 1-0
0,lyIhXTKe,2014.07.05,04:57:11,ZibbitVideos,Onibushou,2178,1465,60+0,Rated Bullet game,1. b3 c6 2. Ba3 d5 3. Bc1 Nf6 4. Bb2 Bf5 5. g3 e6 6. Bg2 Bg6 7. Bf1 Nbd7 8. Bg2 Qb6 9. d3 Be7 10. Nd2 O-O 11. e3 a6 12. h3 Qc7 13. a3 Qd8 14. Ne2 Bd6 15. c4 Qe7 16. Qc2 dxc4 17. Nxc4 b5 18. Nxd6 Qxd6 19. Qxc6 Qxc6 20. Bxc6 Ne5 21. Bxa8 Rxa8 22. O-O Rf8 23. Bxe5 Nd7 24. Bd4 Bxd3 25. Rfe1 Bxe2 26. Rxe2 f6 27. Bb2 e5 28. Rd1 Nc5 29. Red2 Ne4 30. Rd8 h6 31. Rxf8+ Kxf8 32. Rd8+ Kf7 33. Ra8 Ke6 34. Ra7 Kf5 35. Rxa6 Kg6 36. Rb6 Nd2 37. Rxb5 f5 38. Rb6+ Kg5 39. Bxe5 g6 40. Bf4+ Kh5 41. Rb5 Nf3+ 42. Kg2 g5 43. g4+ Kg6 44. Kxf3 gxf4 45. exf4 fxg4+ 46. hxg4 Kh7 47. Rh5 Kg7 48. Rf5 Kg6 49. Rh5 Kf6 50. a4 Kg7 51. b4 Kg6 52. a5 Kg7 53. b5 Kg6 54. a6 Kf7 55. b6 Ke6 56. a7 Kd6 57. b7 Kc7 58. b8=Q+ Kd7 59. a8=Q Ke7 60. Qc6 Kf7 61. Ra5 Kg7 62. Kg3 Kf7 63. Kh4 Ke7 64. Kh5 Kf7 65. Kxh6 Ke7 66. Kh5 Kf7 67. g5 Ke7 68. f5 Kf7 69. f4 Kg7 70. Kg4 Kf7 71. Kf3 Ke7 72. Ke4 Kf7 73. Kd5 Kg7 74. Kc5 Kf7 75. Kb6 Ke7 76. Kb7 Kf7 77. Ra7 Kg7 78. Kc7 Kh7 79. Kd7 Kg7 80. Ke7 Kh7 81. Kd7 Kg7 82. Kc7 Kh7 83. Kb6# 1-0
0,NAX9AnfI,2014.07.05,15:31:30,hayati,zakia,1259,1557,300+8,Rated Classical game,1. g4 e5 2. h4 d5 3. g5 g6 4. h5 Ne7 5. d4 Nf5 6. dxe5 Bg7 7. Bf4 Nc6 8. e3 Nxe5 9. Bxe5 Bxe5 10. h6 Bxb2 11. Nd2 Bxa1 12. Qxa1 Rg8 13. e4 Nd4 14. Qxd4 Qxg5 15. Ndf3 Qc1+ 16. Ke2 Qxc2+ 17. Ke1 Qxe4+ 18. Qxe4+ dxe4 19. Nd4 a6 20. Bc4 b5 21. Bd5 Rb8 22. Bxe4 c5 23. Nc6 Rb6 24. Nf3 f5 25. Bd5 Rf8 26. Ng5 Kd7 27. Nxh7 Re8+ 28. Kd2 Rxc6 29. Bxc6+ Kxc6 30. Ng5 Rd8+ 31. Kc3 b4+ 32. Kc4 a5 33. h7 Rd4+ 34. Kb3 c4+ 35. Ka4 Bd7 36. h8=Q Kb6# 0-1
0,NZqHvJqh,2014.07.05,15:41:04,sansechess,igo1,1779,2182,60+1,Rated Bullet game,1. e4 { [%eval 0.24] } 1... c6 { [%eval 0.42] } 2. Nc3 { [%eval 0.39] } 2... d5 { [%eval 0.36] } 3. Nf3 { [%eval 0.36] } 3... Bg4 { [%eval 0.51] } 4. d4 { [%eval 0.51] } 4... dxe4 { [%eval 0.58] } 5. Nxe4 { [%eval 0.65] } 5... Nd7 { [%eval 0.51] } 6. c3 { [%eval 0.38] } 6... Ngf6 { [%eval 0.44] } 7. Ng3 { [%eval 0.23] } 7... e6 { [%eval 0.18] } 8. h3 { [%eval 0.2] } 8... Bxf3 { [%eval 0.13] } 9. Qxf3 { [%eval 0.35] } 9... Bd6 { [%eval 0.43] } 10. Bd3 { [%eval 0.48] } 10... O-O { [%eval 0.53] } 11. O-O { [%eval 0.48] } 11... Qc7 { [%eval 0.43] } 12. Bg5 { [%eval 0.34] } 12... c5 { [%eval 0.51] } 13. dxc5 { [%eval 0.2] } 13... Qxc5 { [%eval 0.48] } 14. Be3 { [%eval 0.24] } 14... Qc7 { [%eval 0.28] } 15. Rad1 { [%eval -0.16] } 15... Ne5 { [%eval -0.08] } 16. Qe2 { [%eval -0.07] } 16... Nxd3 { [%eval 0.0] } 17. Rxd3 { [%eval 0.0] } 17... Bxg3 { [%eval 0.06] } 18. fxg3 { [%eval 0.0] } 18... Nd5 { [%eval 0.0] } 19. Bd4 { [%eval 0.0] } 19... Rae8 { [%eval 0.26] } 20. Be5 { [%eval 0.0] } 20... Qb6+ { [%eval 0.0] } 21. Kh2 { [%eval -0.06] } 21... f6 { [%eval 0.0] } 22. Bd4 { [%eval 0.06] } 22... Qc7 { [%eval 0.34] } 23. Re1 { [%eval 0.11] } 23... e5?! { [%eval 1.01] } 24. Bg1?! { [%eval 0.2] } 24... Rd8 { [%eval 0.54] } 25. Red1 { [%eval 0.51] } 25... Ne7 { [%eval 0.96] } 26. Bxa7 { [%eval 0.97] } 26... Ra8?? { [%eval 4.9] } 27. Bc5?? { [%eval -2.37] } 27... Nc6?? { [%eval 7.22] } 28. a3?? { [%eval 1.76] } 28... Rfd8 { [%eval 2.04] } 29. Rxd8+? { [%eval 0.98] } 29... Rxd8 { [%eval 1.06] } 30. Qc4+ { [%eval 1.12] } 30... Qf7 { [%eval 1.18] } 31. Rxd8+ { [%eval 1.22] } 31... Nxd8 { [%eval 1.22] } 32. Qxf7+ { [%eval 0.77] } 32... Kxf7 { [%eval 0.56] } 33. b4?! { [%eval -0.23] } 33... Ke6?! { [%eval 0.36] } 34. c4 { [%eval 0.28] } 34... Kd7?! { [%eval 0.89] } 35. a4 { [%eval 0.96] } 35... Nc6 { [%eval 1.04] } 36. a5?! { [%eval 0.4] } 36... Nd8? { [%eval 1.46] } 37. b5 { [%eval 1.56] } 37... Ne6 { [%eval 1.46] } 38. Be3 { [%eval 1.38] } 38... f5 { [%eval 1.46] } 39. g4 { [%eval 1.64] } 39... f4 { [%eval 1.04] } 40. Bf2 { [%eval 1.2] } 40... e4 { [%eval 1.37] } 41. Kg1 { [%eval 1.19] } 41... e3 { [%eval 1.31] } 42. Bh4? { [%eval 0.0] } 42... Nd4? { [%eval 1.39] } 43. Kf1? { [%eval 0.22] } 43... Nb3? { [%eval 1.45] } 44. a6 { [%eval 1.5] } 44... bxa6 { [%eval 1.4] } 45. bxa6 { [%eval 1.5] } 45... Kc6 { [%eval 1.5] } 46. Bd8 { [%eval 1.33] } 46... Nd2+ { [%eval 1.39] } 47. Ke2 { [%eval 1.37] } 47... Nxc4 { [%eval 1.45] } 48. h4?! { [%eval 0.88] } 48... Ne5 { [%eval 0.85] } 49. a7 { [%eval 0.63] } 49... Kb7 { [%eval 0.48] } 50. Bc7 { [%eval 0.5] } 50... Kxa7?? { [%eval 8.38] } 51. Bxe5 { [%eval 46.66] } 51... Kb6 { [%eval 49.54] } 52. Bxf4? { [%eval 8.28] } 52... Kc5 { [%eval 46.66] } 53. Bxe3+? { [%eval 7.88] } 53... Kd5 { [%eval 7.94] } 54. Kf3 { [%eval 7.71] } 54... Ke6? { [%eval 48.38] } 55. Bd4 { [%eval 52.35] } 55... g6 { [%eval 52.33] } 56. Kf4 { [%eval 52.91] } 56... Kf7 { [%eval 54.39] } 57. g5 { [%eval 53.19] } 57... Ke7 { [%eval 58.72] } 58. g4 { [%eval 53.36] } 58... Ke6 { [%eval 59.63] } 59. Be5 { [%eval 53.15] } 59... Kd5 { [%eval 107.06] } 60. Bf6 { [%eval 57.94] } 60... Ke6 { [%eval 53.35] } 61. Ke4 { [%eval 53.19] } 61... Kd6 { [%eval 52.92] } 62. h5 { [%eval 61.96] } 62... Ke6?! { [%eval #42] } 63. h6?? { [%eval 5.08] } 63... Kd6 { [%eval 5.04] } 64. Be5+ { [%eval 5.04] } 64... Ke6 { [%eval 5.17] } 65. Bf4 { [%eval 5.04] } 65... Ke7 { [%eval 5.22] } 66. Ke5 { [%eval 5.04] } 66... Kf7 { [%eval 5.17] } 67. Kd6 { [%eval 5.22] } 67... Ke8 { [%eval 5.22] } 68. Ke6 { [%eval 5.04] } 68... Kf8 { [%eval 5.17] } 69. Kf6 { [%eval 5.17] } 69... Kg8 { [%eval 5.08] } 70. Bd6 { [%eval 5.08] } 70... Kh8 { [%eval 5.17] } 71. Bf8 { [%eval 5.04] } 71... Kg8 { [%eval 5.17] } 72. Be7 { [%eval 5.04] } 72... Kh8 { [%eval 5.08] } 73. Ke6 { [%eval 5.04] } 73... Kg8 { [%eval 5.14] } 74. Bf6 { [%eval 5.08] } 74... Kf8 { [%eval 5.04] } 75. Be5 { [%eval 5.08] } 75... Kg8 { [%eval 5.08] } 76. Kf6 { [%eval 5.08] } 76... Kh8?? { [%eval #1] } 77. Kf7# 1-0
0,Yl2bxQuU,2014.07.05,16:58:07,valera1977,fernandessuper,1863,1860,60+1,Rated Bullet game,1. e4 { [%eval 0.21] } 1... e5 { [%eval 0.21] } 2. Nf3 { [%eval 0.22] } 2... Nc6 { [%eval 0.21] } 3. Bb5 { [%eval 0.22] } 3... d6 { [%eval 0.36] } 4. d4 { [%eval 0.36] } 4... exd4 { [%eval 0.34] } 5. Bxc6+ { [%eval 0.05] } 5... bxc6 { [%eval -0.06] } 6. Qxd4 { [%eval -0.03] } 6... c5 { [%eval 0.0] } 7. Qd5 { [%eval -0.18] } 7... Rb8 { [%eval -0.22] } 8. O-O { [%eval -0.23] } 8... Be6 { [%eval 0.01] } 9. Qd3 { [%eval 0.02] } 9... Nf6 { [%eval 0.01] } 10. e5 { [%eval -0.34] } 10... dxe5 { [%eval -0.2] } 11. Nxe5 { [%eval -0.41] } 11... Qxd3 { [%eval -0.32] } 12. Nxd3 { [%eval -0.28] } 12... Bd6 { [%eval -0.32] } 13. Nc3?! { [%eval -0.99] } 13... O-O { [%eval -0.69] } 14. Bg5?! { [%eval -1.22] } 14... Nd5?! { [%eval -0.36] } 15. Ne4? { [%eval -1.58] } 15... Nb4? { [%eval 0.15] } 16. Nexc5 { [%eval -0.26] } 16... Bxc5 { [%eval 0.0] } 17. Nxc5 { [%eval -0.06] } 17... Nxc2 { [%eval 0.02] } 18. Rac1?! { [%eval -0.59] } 18... Rxb2 { [%eval -0.47] } 19. Nxe6 { [%eval -0.64] } 19... fxe6 { [%eval -0.67] } 20. Be7?! { [%eval -1.29] } 20... Re8?! { [%eval -0.77] } 21. Bc5 { [%eval -0.85] } 21... Rxa2 { [%eval -0.45] } 22. Rfd1 { [%eval -0.43] } 22... e5?! { [%eval 0.34] } 23. Rd2 { [%eval 0.35] } 23... Ra5? { [%eval 2.93] } 24. Rdxc2 { [%eval 2.88] } 24... Rb5?! { [%eval 3.67] } 25. g3?! { [%eval 2.89] } 25... c6? { [%eval 4.01] } 26. Bxa7 { [%eval 4.05] } 26... Ra8 { [%eval 4.19] } 27. Be3 { [%eval 4.2] } 27... Rc8 { [%eval 4.41] } 28. Rxc6 { [%eval 4.39] } 28... Rxc6 { [%eval 4.31] } 29. Rxc6 { [%eval 4.44] } 29... Rb1+ { [%eval 4.68] } 30. Kg2 { [%eval 4.8] } 30... Rb5 { [%eval 5.0] } 31. Rc7 { [%eval 5.02] } 31... g6 { [%eval 5.13] } 32. h4 { [%eval 4.97] } 32... h5 { [%eval 5.34] } 33. Bh6 { [%eval 5.36] } 33... Rd5? { [%eval 6.66] } 34. Rg7+ { [%eval 6.53] } 34... Kh8 { [%eval 6.75] } 35. Rxg6 { [%eval 6.46] } 35... Kh7 { [%eval 6.72] } 36. Re6 { [%eval 6.62] } 36... e4 { [%eval 7.04] } 37. Be3 { [%eval 7.73] } 37... Rd3 { [%eval 7.72] } 38. Rxe4 { [%eval 7.56] } 38... Rd5 { [%eval 7.52] } 39. Re6 { [%eval 8.0] } 39... Rc5? { [%eval #9] } 40. Rh6+? { [%eval 7.82] } 40... Kg7 { [%eval 107.94] } 41. Bxc5 { [%eval #14] } 41... Kxh6 { [%eval #14] } 42. f4?! { [%eval 108.1] } 42... Kh7?! { [%eval #14] } 43. Kf3 { [%eval #13] } 43... Kh6 { [%eval #11] } 44. Ke4 { [%eval #10] } 44... Kh7 { [%eval #8] } 45. Ke5 { [%eval #7] } 45... Kh6 { [%eval #7] } 46. Kf6 { [%eval #7] } 46... Kh7 { [%eval #7] } 47. Bd4 { [%eval #7] } 47... Kh6 { [%eval #7] } 48. f5 { [%eval #6] } 48... Kh7 { [%eval #6] } 49. Kg5 { [%eval #9] } 49... Kg8 { [%eval #9] } 50. Kxh5 { [%eval #13] } 50... Kh7 { [%eval #10] } 51. Kg5 { [%eval #11] } 51... Kg8 { [%eval #9] } 52. f6 { [%eval #8] } 52... Kh7 { [%eval #5] } 53. Kf5?! { [%eval #6] } 53... Kh6 { [%eval #3] } 54. g4?! { [%eval #3] } 54... Kh7 { [%eval #3] } 55. g5?! { [%eval #6] } 55... Kg8 { [%eval #6] } 56. f7+ { [%eval #7] } 56... Kxf7 { [%eval #7] } 57. g6+ { [%eval #6] } 57... Kg8 { [%eval #6] } 58. h5 { [%eval #5] } 58... Kf8 { [%eval #5] } 59. Bc5+?! { [%eval #5] } 59... Kg8 { [%eval #4] } 60. Kf6?! { [%eval #4] } 60... Kh8 { [%eval #4] } 61. h6 { [%eval #3] } 61... Kg8 { [%eval #3] } 62. Bd4?! { [%eval #4] } 62... Kh8 { [%eval #1] } 63. Kf7# 1-0
0,32GHpG8K,2014.07.05,21:04:54,IgorKoc,Grga1,2083,1664,60+0,Rated Bullet tournament https://lichess.org/tournament/QEiZ03zH,1. e4 e6 2. d3 d6 3. f4 c6 4. Nf3 d5 5. e5 c5 6. c3 Nc6 7. Be3 d4 8. Bf2 dxc3 9. bxc3 Nge7 10. Nbd2 Nf5 11. Ne4 Be7 12. Qd2 O-O 13. g4 Nh6 14. h3 f6 15. Bg2 fxe5 16. Nxe5 Nxe5 17. fxe5 Bd7 18. O-O Bc6 19. Be3 Bxe4 20. Bxe4 Nf7 21. Qe2 Nxe5 22. Bd2 Nc6 23. Bxc6 bxc6 24. Be3 Rxf1+ 25. Rxf1 Qd6 26. Bf4 e5 27. Bxe5 Qe6 28. d4 cxd4 29. cxd4 Re8 30. Re1 c5 31. Qb5 cxd4 32. Bg3 Qf7 33. Qd3 Bf8 34. Rxe8 Qxe8 35. Qxd4 Qc8 36. Qd5+ Kh8 37. Bf2 Qc1+ 38. Kg2 Qf4 39. Qf3 Qxf3+ 40. Kxf3 a6 41. Bb6 Bb4 42. Ke4 a5 43. a4 g6 44. Kd5 Kg8 45. Ke6 Kg7 46. Bd4+ Kg8 47. Kf6 Kh8 48. Kf7# 1-0
2,s9Kfn6Zj,2014.07.05,23:43:54,tekgereken,krim,1368,1718,180+0,Rated Blitz game,1. d4 e5 2. Nc3 exd4 3. Qxd4 Nc6 4. Qd1 Nf6 5. Nf3 Be7 6. e4 O-O 7. Bb5 d6 8. Bxc6 bxc6 9. O-O d5 10. Bg5 dxe4 11. Bxf6 Bxf6 12. Nxe4 Be7 13. Qxd8 Rxd8 14. Rad1 Bf5 15. Rxd8+ Rxd8 16. Nc3 Bxc2 17. Ne5 c5 18. Nc6 Re8 19. Re1 Kf8 20. Nd5 Bd6 21. Rxe8+ Kxe8 22. Nxa7 Kd8 23. Ne3 Bd3 24. Nd5 Kd7 25. Nf4 Be4 26. Ne2 Bd3 27. Kf1 c6 28. Ke1 Bxe2 29. Kxe2 Kc7 30. b4 cxb4 31. a4 Kb7 32. Nb5 cxb5 33. axb5 Kb6 34. Kd2 Kxb5 35. Kc2 Kc4 36. Kb2 b3 37. Kb1 Kc3 38. f3 b2 39. g4 Bf4 40. h4 Bc1 41. g5 Kd3 42. f4 Ke3 43. f5 Kf4 44. f6 gxf6 45. gxf6 Kf5 46. h5 Kxf6 47. h6 Kg6 48. Kc2 Kxh6 49. Kb1 Kg5 50. Ka2 h5 51. Kb1 h4 52. Kc2 h3 53. Kb1 h2 54. Ka2 h1=Q 55. Kb1 f5 56. Kc2 f4 57. Kb1 f3 58. Kc2 f2 59. Kb1 f1=Q 60. Kc2 Qe4+ 61. Kb3 Qfc4+ 62. Ka3 b1=N# 0-1
0,ISS4EFBI,2014.07.05,23:50:56,awealsubang,vitaminccc,1558,1663,120+0,Rated Bullet game,1. d4 d5 2. f4 g6 3. Nf3 f5 4. e3 Bg7 5. Bd3 Nf6 6. O-O O-O 7. Nbd2 Nc6 8. a3 Ne4 9. Ne5 Nxe5 10. fxe5 b6 11. Rf3 c5 12. c3 c4 13. Bc2 Bb7 14. Rh3 Ng5 15. Rg3 e6 16. Nf3 Ne4 17. Bxe4 dxe4 18. Ng5 Qe7 19. Qe1 h6 20. Nh3 g5 21. Nxg5 hxg5 22. Rh3 g4 23. Rh5 Bc6 24. Qh4 Qxh4 25. Rxh4 a5 26. h3 gxh3 27. Rxh3 b5 28. Bd2 Rab8 29. Kf2 Kf7 30. Rah1 Rh8 31. Be1 Rxh3 32. Rxh3 Rh8 33. Rxh8 Bxh8 34. Kg3 Bg7 35. Kh4 Bf8 36. Kg5 Be7+ 37. Kh5 Be8 38. g4 Kg7# 0-1
3,h74SihM7,2014.07.06,11:49:16,ania94,ABOLFAZL110BAHARI,1975,1482,0+1,Rated Bullet tournament https://lichess.org/tournament/UzMhzdSN,1. e4 g6 2. c4 Bh6 3. Nc3 Bxd2+ 4. Bxd2 Nc6 5. Bd3 Nb4 6. Bb1 c6 7. Qe2 b6 8. a3 Ba6 9. axb4 b5 10. c5 d6 11. f3 dxc5 12. Nh3 cxb4 13. Na2 b3 14. Nc3 b4 15. Qxa6 bxc3 16. Bxc3 Qd7 17. Bxh8 Qd3 18. Bxd3 e6 19. Bc4 f6 20. Bxf6 Nxf6 21. Qxc6+ Kf7 22. Qxa8 Nxe4 23. Qxa7+ Kf6 24. fxe4 e5 25. O-O# 1-0
0,wXyNrmlu,2014.07.06,13:05:47,ABOLFAZL110BAHARI,tideatlantic,1562,1757,0+1,Rated Bullet tournament https://lichess.org/tournament/wujVXleH,1. d4 f6 2. Bf4 g5 3. Be3 d6 4. Bd2 Kd7 5. Bb4 c6 6. Bd2 Kc7 7. e3 Bd7 8. Ba5+ b6 9. Bc3 a5 10. Bd2 Na6 11. c4 c5 12. dxc5 Nxc5 13. b4 axb4 14. Bxb4 Qb8 15. Bxc5 bxc5 16. Bd3 Ra7 17. Be4 Ra6 18. Bd3 Rb6 19. Qf3 Bg7 20. Nc3 f5 21. Nd5+ Kc8 22. Nxe7+ Nxe7 23. Qd5 Nxd5 24. cxd5 Bxa1 25. Ke2 Rb2+ 26. Kf3 g4+ 27. Kf4 Rb4+ 28. Kg5 Rg8+ 29. Kh6 Re4 30. Kxh7 Re7+ 31. Kxg8 Kc7# 0-1
0,44IrLCmi,2014.07.06,14:11:43,paliberta,lorlores,1495,1223,1140+10,Rated Classical game,1. e4 e5 2. Nf3 d6 3. Bc4 Be6 4. Bxe6 fxe6 5. O-O d5 6. exd5 e4 7. Nd4 e5 8. Nb3 Qxd5 9. Re1 Bc5 10. Nc3 Qc4 11. Rxe4 Bxf2+ 12. Kxf2 Qe6 13. Qf3 Qb6+ 14. Kf1 Nc6 15. d3 Nf6 16. Re1 O-O 17. Qg3 Rae8 18. Qh3 Nb4 19. Re2 Qe6 20. Qxe6+ Rxe6 21. h3 Nh5+ 22. Kg1 Ng3 23. Re1 Nxc2 24. Rd1 Ne2+ 25. Nxe2 Ref6 26. Rb1 Nb4 27. a3 Nc2 28. Bd2 Rf2 29. Nbc1 b5 30. Ng3 c5 31. Ne4 R2f5 32. Nxc5 Nd4 33. Ne4 h5 34. Ng3 Rf2 35. Be3 Nf3+ 36. gxf3 R2xf3 37. Nf1 R8f6 38. Ne2 Rg6+ 39. Neg3 h4 40. Kg2 Rgxg3+ 41. Nxg3 Rxg3+ 42. Kf2 Rxh3 43. Ke2 Rh2+ 44. Bf2 h3 45. Rh1 Rg2 46. Rxh3 Rg4 47. Rg1 Rf4 48. Kf1 e4 49. dxe4 Rxe4 50. Rgh1 Rc4 51. Rd3 Rc2 52. Rb3 a6 53. Rh2 Rc1+ 54. Kg2 Rc8 55. Rh4 Rf8 56. Rg3 Rf7 57. Rhg4 Kf8 58. Bd4 Ke8 59. Bxg7 Re7 60. Rf3 Re2+ 61. Rf2 Re7 62. Bc3 Kd7 63. Rg6 Re6 64. Rxe6 Kxe6 65. Re2+ Kd5 66. Kg3 Kc4 67. Kf4 Kd3 68. Re8 Kc2 69. Ra8 Kb3 70. Rxa6 Kc4 71. Rb6 Kc5 72. Rg6 Kc4 73. Ke5 Kc5 74. Rg5 Kb6 75. Kd5 Ka6 76. Kc6 b4 77. Bxb4 Ka7 78. Kc5 Ka6 79. a4 Ka7 80. a5 Ka6 81. Be1 Ka7 82. Kd4 Ka6 83. b3 Ka7 84. b4 Ka6 85. Kc4 Ka7 86. b5 Kb7 87. Rg6 Ka7 88. a6 Ka8 89. Kc5 Ka7 90. Bf2 Ka8 91. Rg8+ Ka7 92. Kc6# 1-0
