number,path,date,time,white,black,white elo,black elo,time control,event,moves
0,RBC8IaR4,2015.11.24,15:24:32,Ferrari911,UrAVK,1276,1500,180+0,Rated Blitz tournament https://lichess.org/tournament/qpIjUjc0,1. e4 { [%eval 0.12] } 1... g6 { [%eval 0.57] } 2. Nf3 { [%eval 0.55] } 2... Bg7 { [%eval 0.51] } 3. d4 { [%eval 0.58] } 3... d6 { [%eval 0.59] } 4. c4 { [%eval 0.44] } 4... Nc6 { [%eval 0.48] } 5. d5 { [%eval 0.51] } 5... Nb8 { [%eval 0.83] } 6. Nc3 { [%eval 0.6] } 6... Nd7 { [%eval 0.78] } 7. g3?! { [%eval 0.24] } 7... h6 { [%eval 0.7] } 8. Bg2 { [%eval 0.72] } 8... e5 { [%eval 0.83] } 9. O-O { [%eval 0.9] } 9... Ne7 { [%eval 0.79] } 10. Nh4 { [%eval 0.63] } 10... O-O { [%eval 0.71] } 11. f4?! { [%eval 0.0] } 11... exf4 { [%eval 0.0] } 12. Bxf4? { [%eval -2.73] } 12... g5 { [%eval -2.5] } 13. Qh5 { [%eval -2.83] } 13... gxf4 { [%eval -2.66] } 14. Rxf4?! { [%eval -3.25] } 14... Ne5 { [%eval -3.09] } 15. Nf5?! { [%eval -3.66] } 15... Nxf5 { [%eval -3.49] } 16. exf5 { [%eval -3.59] } 16... Qg5 { [%eval -3.82] } 17. Qh3 { [%eval -3.96] } 17... a6? { [%eval -2.41] } 18. Ne4 { [%eval -2.38] } 18... Qd8 { [%eval -2.2] } 19. f6?? { [%eval -7.77] } 19... Bxh3 { [%eval -7.7] } 20. Bxh3?! { [%eval -8.44] } 20... Bh8 { [%eval -8.47] } 21. Rh4? { [%eval -12.97] } 21... Ng6 { [%eval -9.74] } 22. Rxh6 { [%eval -9.79] } 22... Bxf6 { [%eval -9.85] } 23. Bf5 { [%eval -10.0] } 23... Bd4+ { [%eval -9.94] } 24. Kg2 { [%eval -9.88] } 24... Qe7 { [%eval -9.65] } 25. Bxg6 { [%eval -11.27] } 25... fxg6 { [%eval -11.53] } 26. Rxg6+ { [%eval -11.41] } 26... Kh7 { [%eval -10.1] } 27. Rg5?! { [%eval #-8] } 27... Qxe4+ { [%eval #-7] } 28. Kh3 { [%eval #-7] } 28... Qf3?! { [%eval -21.54] } 29. Rf1?! { [%eval #-6] } 29... Qxf1+ { [%eval #-5] } 30. Kg4 { [%eval #-5] } 30... Qf3+ { [%eval #-4] } 31. Kh3 { [%eval #-4] } 31... Rh8 { [%eval #-3] } 32. Rg6 { [%eval #-1] } 32... Kxg6# 0-1
0,dZ6lMbEo,2015.11.24,17:37:43,lesterdemolester,Olifantje,1902,1785,60+0,Rated Bullet tournament https://lichess.org/tournament/K0by2z3x,1. d4 Nf6 2. c4 g6 3. d5 Bg7 4. Nc3 O-O 5. Bg5 c6 6. e3 cxd5 7. cxd5 Qa5 8. Qc2 Nxd5 9. Rc1 Nxc3 10. bxc3 Qxg5 11. Nf3 Qf6 12. h4 Nc6 13. Bd3 Ne5 14. Nxe5 Qxe5 15. h5 f5 16. hxg6 hxg6 17. g4 fxg4 18. Bxg6 Qf6 19. Qb3+ e6 20. Bh7+ Kf7 21. Ke2 Ke8 22. Qc4 Qxf2+ 23. Kd3 d5 24. Bg6+ Ke7 25. Qc5+ Kf6 26. Bh5 Qf5+ 27. Kd4 Kg5# 0-1
5,xsy1SRcK,2015.11.24,17:53:15,bolkovisch,Seppo,2162,2433,60+0,Rated Bullet tournament https://lichess.org/tournament/K0by2z3x,1. d4 g6 2. c4 Bg7 3. Nf3 Nf6 4. Nc3 O-O 5. e4 d6 6. Be2 Nc6 7. O-O e5 8. d5 Ne7 9. b4 Nd7 10. a4 f5 11. Ng5 h6 12. Ne6 Qe8 13. Nxc7 Qf7 14. Nxa8 f4 15. f3 g5 16. Ba3 Nf6 17. c5 g4 18. cxd6 Ng6 19. b5 g3 20. d7 gxh2+ 21. Kxh2 Bxd7 22. Bxf8 Bxf8 23. Bc4 Nh4 24. Qe2 Qg6 25. Rh1 Bc5 26. d6+ Kg7 27. g4 fxg3# 0-1
5,wGnTkRj4,2015.11.24,19:52:14,GPA48,mohammad2024,1888,1872,180+3,Rated Blitz game,1. d4 Nf6 2. c4 g6 3. e3 Bg7 4. Nf3 d6 5. Nbd2 O-O 6. Qc2 e5 7. dxe5 dxe5 8. Bd3 Nc6 9. a3 Bg4 10. O-O Qe7 11. e4 Rad8 12. b4 a5 13. b5 Nd4 14. Nxd4 Rxd4 15. Bb2 Rxd3 16. Qxd3 Rd8 17. Qe3 b6 18. a4 Qb4 19. Bc3 Qe7 20. f3 Be6 21. Rfd1 Nd7 22. Bb2 Nc5 23. Ba3 Bf8 24. Rac1 Qh4 25. g3 Qh3 26. Nb3 Rxd1+ 27. Rxd1 Nxb3 28. Rd8 Nd4 29. Bxf8 f6 30. Bh6+ Kf7 31. Rf8+ Ke7 32. Qa3+ c5 33. bxc6# 1-0
0,mpSLpaRx,2015.11.24,21:20:13,IsraelAlcaraz,tisnic,1600,1693,180+0,Rated Blitz game,1. e4 e5 2. d3 Nc6 3. Be2 Nf6 4. f4 exf4 5. Bxf4 d6 6. Nc3 h6 7. Qd2 Be7 8. O-O-O a5 9. Nf3 Ne5 10. Nxe5 dxe5 11. Be3 O-O 12. g4 Nh7 13. h4 Bxh4 14. Bxh6 Bg5 15. Bxg5 Qxg5 16. Qxg5 Nxg5 17. Nd5 f6 18. Nxc7 Rb8 19. Rh2 Kf7 20. Rdh1 b5 21. Rh8 Rxh8 22. Rxh8 b4 23. Na6 Ra8 24. Nc5 Ke7 25. Rg8 Nf7 26. Rxg7 Be6 27. Nxe6 Kxe6 28. Rh7 Ng5 29. Rg7 a4 30. Rb7 a3 31. b3 Rh8 32. Rxb4 Rh1+ 33. Kd2 Ra1 34. Rb6+ Kf7 35. Ra6 Rxa2 36. b4 Ra1 37. b5 a2 38. b6 Rb1 39. Rxa2 Rxb6 40. Ra7+ Ke6 41. Ke3 Rb2 42. c4 Kd6 43. Ra6+ Ke7 44. Ra5 Rb3 45. Rb5 Rxb5 46. cxb5 Kd7 47. d4 exd4+ 48. Kxd4 Kc7 49. e5 fxe5+ 50. Kxe5 Kb6 51. Kf5 Nh3 52. g5 Nxg5 53. Kxg5 Kc5 54. Bd3 Kb6 55. Bf1 Kc5 56. Kf5 Kb6 57. Ke5 Kc5 58. Be2 Kb6 59. Kd5 Kb7 60. Bd3 Kc7 61. Kc5 Kb7 62. b6 Kb8 63. Bc4 Kc8 64. Ba6+ Kb8 65. Kc6 Ka8 66. Bc4 Kb8 67. Bd5 Ka8 68. Kc7# 1-0
3,imwgZH7S,2015.11.24,22:21:58,odikz,heliodon,1294,1480,600+0,Rated Classical game,1. e4 h5 2. d4 d5 3. Bd3 Nc6 4. Nf3 Bg4 5. Nc3 Bxf3 6. Qxf3 Nxd4 7. Qe3 Nxc2+ 8. Bxc2 d4 9. Qd3 dxc3 10. Qxc3 e6 11. Ba4+ Ke7 12. Qb4+ Qd6 13. Qxb7 Rd8 14. Qxa7 Qd2+ 15. Bxd2 Kf6 16. Bc3+ Kg6 17. Qxc7 Be7 18. Qg3+ Bg5 19. Ba5 Rc8 20. f4 f6 21. fxg5 fxg5 22. Bd2 g4 23. h3 Nf6 24. hxg4 Nxe4 25. gxh5+ Kf7 26. Qg6+ Kg8 27. Qxe6+ Kh7 28. Qxe4+ Kg8 29. Bb3+ Kf8 30. h6 Re8 31. O-O# 1-0
0,bbU7lcWV,2015.11.24,22:50:00,Nima_Junior,DJMUSICDJ,2239,1987,30+0,Rated Bullet game,1. Nf3 e6 2. c4 Ne7 3. d4 d5 4. Nc3 c5 5. Bf4 cxd4 6. Nxd4 Nbc6 7. Ndb5 d4 8. Nc7+ Qxc7 9. Bxc7 dxc3 10. bxc3 Bd7 11. Bg3 g6 12. Qc2 Bg7 13. e3 O-O 14. h4 Rad8 15. h5 f5 16. hxg6 hxg6 17. Be2 Kf7 18. Kf1 e5 19. Kg1 e4 20. Rd1 Ne5 21. c5 Ng4 22. Bc4+ Be6 23. Bxe6+ Kxe6 24. Qb3+ Kf6 25. Bf4 g5 26. Bd6 Rfe8 27. f3 Kg6 28. fxg4 fxg4 29. Qe6+ Bf6 30. Rh6+ Kxh6 31. Qxf6+ Ng6 32. Kh2 Rg8 33. Rh1 Rg7 34. Kg3# 1-0
0,eFGVzKLP,2015.11.25,01:20:34,herbertedwarddouglas,niborg,1847,1815,60+0,Rated Bullet game,1. d4 Nf6 2. c4 e5 3. Nc3 exd4 4. Qxd4 Nc6 5. Qd1 Bc5 6. Nf3 d6 7. Bg5 Bg4 8. e3 Qe7 9. h3 Bh5 10. Be2 Qe6 11. O-O O-O 12. b3 Ne5 13. Qc2 Nxf3+ 14. Bxf3 Bxf3 15. gxf3 Qxh3 16. Bxf6 gxf6 17. Ne4 Kh8 18. Nxf6 Rg8+ 19. Ng4 h5 20. Qc3+ Kh7 21. Qd3+ Rg6 22. Qf5 hxg4 23. Qxf7+ Rg7 24. Qf5+ Kh6 25. fxg4 Rxg4+ 26. Qxg4 Qxg4+ 27. Kh1 Rh8 28. Rg1 Kg5# 0-1
0,rannqFZ4,2015.11.25,04:08:24,jahuba,BrutalAaron,1271,1368,840+12,Rated Classical game,1. e4 c6 2. d3 e6 3. Na3 Nf6 4. Nc4 d5 5. Ne5 dxe4 6. dxe4 Qa5+ 7. c3 Qxe5 8. f3 b5 9. g3 Bb7 10. Bf4 Qc5 11. Qd4 Nbd7 12. O-O-O Qxd4 13. Rxd4 c5 14. Rd1 Nxe4 15. Be3 Be7 16. Bxb5 O-O-O 17. Ne2 Bg5 18. Rd3 Bxe3+ 19. Rxe3 Nf2 20. Rf1 Nh3 21. Rd3 a6 22. Ba4 f5 23. Rfd1 Nf2 24. Bxd7+ Rxd7 25. Rxd7 Nxd1 26. Rxd1 Bxf3 27. Kd2 Rd8+ 28. Ke1 Rf8 29. Rd6 Rf6 30. Kf2 Bb7 31. h4 a5 32. a3 Kc7 33. Rd1 Ba6 34. Nf4 Bc4 35. Rb1 Ba2 36. Rd1 h6 37. b4 axb4 38. cxb4 Bb3 39. bxc5 Bxd1 40. Ke3 g5 41. hxg5 hxg5 42. Nh3 g4 43. Nf4 Kc6 44. Kd4 Rh6 45. Kc4 Rh2 46. Nxe6 Rb2 47. Nd4+ Kb7 48. c6+ Kb6 49. Kd5 Rd2 50. Ke5 Rxd4 51. Kxd4 Kxc6 52. Ke5 f4 53. Kxf4 Kb5 54. Ke3 Ka4 55. Kd2 Bb3 56. Kc3 Kxa3 57. Kd3 Kb2 58. Ke3 Kc2 59. Kf4 Be6 60. Ke3 Kd1 61. Kf2 Kd2 62. Kg2 Ke2 63. Kh2 Kf2 64. Kh1 Bd5+ 65. Kh2 Kf3 66. Kg1 Kxg3 67. Kf1 Kf3 68. Kg1 g3 69. Kh1 Ke2+ 70. Kg1 Kf3 71. Kh1 Kf2# 0-1
5,fiYayC4e,2015.11.25,04:53:25,Jolvac54,Willy69,1379,1572,300+0,Rated Blitz game,1. d4 d5 2. Bg5 Nc6 3. e3 Bf5 4. Bd3 Bxd3 5. Qxd3 Nf6 6. Ne2 e6 7. Nf4 h6 8. Bxf6 Qxf6 9. Nh5 Qg5 10. Ng3 Bd6 11. f4 Qe7 12. Nh5 O-O-O 13. Nxg7 Rdg8 14. Nh5 Qh4+ 15. Ng3 Rxg3 16. hxg3 Qxh1+ 17. Ke2 Qxg2+ 18. Kd1 Qf3+ 19. Qe2 Qxg3 20. Nd2 Qg1+ 21. Qe1 Rg8 22. Nf1 Rg2 23. b3 Rf2 24. Nd2 Qg2 25. Kc1 Bb4 26. Kb2 Rxd2 27. Qc1 Qe2 28. a3 Ba5 29. b4 Bxb4 30. axb4 Nxb4 31. Kb3 c5 32. Ka4 b5+ 33. Ka5 Nc6+ 34. Ka6 b4+ 35. c4 bxc3# 0-1
0,epGrtkdF,2015.11.25,09:30:34,burgerpool,sergei12,1627,1330,540+0,Rated Classical game,1. e4 b6 2. d4 Bb7 3. Nc3 d6 4. Bc4 Nc6 5. Nf3 g6 6. Ng5 f6 7. Ne6 Qd7 8. Nxf8 Kxf8 9. Be3 Nb4 10. a3 Na6 11. Qe2 c5 12. Bxa6 Bxa6 13. Qxa6 cxd4 14. Bxd4 Qc6 15. O-O Kg7 16. Rad1 Nh6 17. h3 Rhc8 18. Rd2 d5 19. e5 Nf5 20. exf6+ exf6 21. Qb5 Qxb5 22. Nxb5 Nxd4 23. Nxd4 h5 24. Re1 a5 25. c3 Rcb8 26. Ne6+ Kh6 27. Rxd5 Re8 28. Rb5 Rad8 29. Kf1 Rd6 30. Nc7 Rxe1+ 31. Kxe1 f5 32. Ne8 Rd8 33. Nf6 Rd6 34. Nd5 Re6+ 35. Kf1 Rd6 36. Nxb6 Rd1+ 37. Ke2 Rg1 38. g3 h4 39. gxh4 Kh5 40. Rxa5 Kxh4 41. Nd5 Kxh3 42. Nf4+ Kh4 43. Nxg6+ Rxg6 44. Rxf5 Re6+ 45. Kd3 Kg4 46. Rf8 Rb6 47. Kc2 Kh3 48. c4 Kg2 49. a4 Kf1 50. Kc3 Ke1 51. b4 Kd1 52. a5 Rb7 53. b5 Kc1 54. Kb4 Kb2 55. c5 Rd7 56. b6 Rd4+ 57. Kb5 Kb3 58. a6 Rb4+ 59. Kc6 Ka4 60. a7 Rb5 61. a8=Q+ Kb4 62. Rf4+ Kc3 63. Kxb5 Kb3 64. Rc4 Kb2 65. f3 Kb1 66. f4 Kb2 67. f5 Kb1 68. c6 Kb2 69. f6 Kb3 70. c7 Kb2 71. b7 Kb3 72. f7 Kb2 73. b8=Q Kb3 74. c8=Q Kb2 75. f8=Q Kb3 76. Kc5# 1-0
2,iG8HnTRM,2015.11.25,11:10:56,anikulapo8,patte10,1675,1377,300+5,Rated Classical game,1. e4 d5 2. exd5 Qxd5 3. Nc3 Qe6+ 4. Be2 c6 5. Nf3 f6 6. O-O Nh6 7. d4 Nf5 8. a4 a5 9. Bf4 Na6 10. Re1 Nb4 11. b3 Nd5 12. Bc4 Qf7 13. Nxd5 cxd5 14. Bb5+ Bd7 15. Bxd7+ Kxd7 16. Qd3 e6 17. Qb5+ Kc8 18. c4 Bb4 19. Rec1 Qd7 20. cxd5+ Kd8 21. Qxd7+ Kxd7 22. Rc7+ Ke8 23. dxe6 Bd6 24. Bxd6 Nxd6 25. Rac1 Kd8 26. Rd7+ Ke8 27. Rxd6 Ke7 28. Rb6 Rac8 29. Rxb7+ Kxe6 30. Rxc8 Rxc8 31. h3 Kd5 32. Rb5+ Ke4 33. Rxa5 Kd3 34. Rb5 Rc1+ 35. Kh2 Ke2 36. Kg3 g5 37. d5 h6 38. a5 g4 39. Nd4+ Kd3 40. Nf5 Ke4 41. Kxg4 h5+ 42. Kxh5 Kxf5 43. g4+ Ke5 44. a6 Rh1 45. Kh4 Kd6 46. a7 Ra1 47. Rb7 Kxd5 48. b4 Kc6 49. Rf7 Kb5 50. Rxf6 Rxa7 51. Rf4 Rh7+ 52. Kg3 Rc7 53. h4 Rc3+ 54. Rf3 Rc1 55. h5 Rg1+ 56. Kf4 Kxb4 57. h6 Rh1 58. g5 Rh4+ 59. Kf5 Kc4 60. Rf4+ Rxf4+ 61. Kxf4 Kd5 62. h7 Ke6 63. h8=Q Kf7 64. Qf6+ Kg8 65. Qe6+ Kg7 66. g6 Kh6 67. Qf7 Kh5 68. g7+ Kh6 69. g8=N# 1-0
2,mrXcXZke,2015.11.25,13:59:27,Smokecraft,Silent_Bluntman,2317,2400,60+0,Rated Bullet game,1. Nf3 d5 2. g3 c6 3. Bg2 Nf6 4. O-O Bf5 5. c4 e6 6. cxd5 exd5 7. Nh4 Bg6 8. Nxg6 hxg6 9. d3 Ng4 10. b3 Nxh2 11. Re1 Ng4 12. Ba3 Bxa3 13. Nxa3 Qg5 14. e4 d4 15. e5 Nd7 16. e6 fxe6 17. Rxe6+ Kd8 18. Re4 Kc7 19. Rxg4 Qh5 20. Rh4 Qf5 21. Rxh8 Rxh8 22. Nc4 Nc5 23. Qe2 Rf8 24. Rf1 Nxd3 25. Be4 Re8 26. Bxf5 Rxe2 27. Bxd3 Rxa2 28. Rb1 b5 29. Nb2 Kb6 30. Kf1 c5 31. Ke2 a5 32. Kd2 Kc6 33. Kc2 a4 34. bxa4 bxa4 35. Bc4 Ra3 36. Nd3 Rc3+ 37. Kd2 Rxc4 38. Rb2 Rc3 39. Ra2 a3 40. Nc1 Kb5 41. Nd3 c4 42. Nc1 Kb4 43. f4 d3 44. Ra1 Rc2+ 45. Kd1 Kc3 46. Na2+ Kb2 47. Nc1 Kxa1 48. f5 Kb2 49. f6 Rxc1+ 50. Kd2 Rc2+ 51. Ke3 gxf6 52. Kd4 f5 53. g4 fxg4 54. Ke3 g3 55. Kf3 d2 56. Kg4 d1=Q+ 57. Kg5 g2 58. Kh6 g1=Q 59. Kg7 g5 60. Kf6 g4 61. Kg6 g3 62. Kg5 Qf2 63. Kh4 g2+ 64. Kh3 g1=N# 0-1
0,Zm9mhUHu,2015.11.25,16:03:31,oriol_26,SOHAIB,1351,1590,300+8,Rated Classical game,1. e4 { [%eval 0.18] } 1... c5 { [%eval 0.26] } 2. Nf3 { [%eval 0.25] } 2... Nc6 { [%eval 0.27] } 3. d4 { [%eval 0.13] } 3... cxd4 { [%eval 0.19] } 4. Nxd4 { [%eval 0.18] } 4... Nxd4?! { [%eval 0.69] } 5. Qxd4 { [%eval 0.74] } 5... d6 { [%eval 0.65] } 6. Bb5+ { [%eval 0.68] } 6... Bd7 { [%eval 0.6] } 7. Bxd7+ { [%eval 0.58] } 7... Qxd7 { [%eval 0.56] } 8. O-O { [%eval 0.49] } 8... Nf6 { [%eval 0.7] } 9. e5?! { [%eval -0.01] } 9... dxe5 { [%eval 0.0] } 10. Qxe5 { [%eval 0.01] } 10... Rd8 { [%eval 0.23] } 11. a3?! { [%eval -0.3] } 11... Qd1? { [%eval 0.84] } 12. Bd2? { [%eval -0.17] } 12... Qxc2 { [%eval -0.06] } 13. Qb5+ { [%eval -0.39] } 13... Qc6 { [%eval -0.42] } 14. Qxc6+ { [%eval -0.46] } 14... bxc6 { [%eval -0.43] } 15. b4 { [%eval -0.45] } 15... g6 { [%eval -0.37] } 16. Be3 { [%eval -0.54] } 16... a6 { [%eval -0.53] } 17. Bc5?! { [%eval -1.18] } 17... Bg7 { [%eval -0.94] } 18. Ra2 { [%eval -0.81] } 18... Ne4 { [%eval -0.8] } 19. Bxe7 { [%eval -0.82] } 19... Kxe7 { [%eval -0.89] } 20. Re2 { [%eval -0.82] } 20... f5 { [%eval -0.71] } 21. f3 { [%eval -0.87] } 21... Kf7?! { [%eval -0.33] } 22. fxe4 { [%eval -0.41] } 22... Bd4+ { [%eval 0.08] } 23. Kh1 { [%eval -0.06] } 23... Kf6 { [%eval 0.38] } 24. exf5 { [%eval 0.36] } 24... gxf5 { [%eval 0.33] } 25. Rd1?! { [%eval -0.27] } 25... Rd7 { [%eval 0.17] } 26. Nc3 { [%eval 0.0] } 26... Rhd8 { [%eval 0.0] } 27. Na4 { [%eval -0.27] } 27... f4?! { [%eval 0.25] } 28. h3? { [%eval -0.85] } 28... Kg5?! { [%eval 0.0] } 29. Re6?! { [%eval -0.83] } 29... Rd6 { [%eval -0.56] } 30. h4+? { [%eval -3.14] } 30... Kxh4 { [%eval -3.26] } 31. Rh6+?? { [%eval #-7] } 31... Rxh6 { [%eval #-6] } 32. Rf1 { [%eval #-1] } 32... Kg3# 0-1
0,ngdruZxe,2015.11.25,16:39:55,ELMAGISTRAL,queenloveschess,2069,1533,60+0,Rated Bullet tournament https://lichess.org/tournament/bHeBV17W,1. e3 e6 2. d4 Nf6 3. Nf3 Bb4+ 4. c3 Be7 5. a3 O-O 6. c4 d5 7. Nc3 dxc4 8. Bxc4 a6 9. Ba2 b5 10. Qc2 c6 11. h4 g6 12. h5 Ng4 13. hxg6 fxg6 14. e4 Rf7 15. Bh6 Qe8 16. O-O-O Rxf3 17. gxf3 Nxf2 18. Qxf2 Qf7 19. f4 Nd7 20. f5 exf5 21. Bxf7+ Kxf7 22. exf5 Bf6 23. fxg6+ hxg6 24. Rdf1 Ra7 25. d5 cxd5 26. Qxa7 Ke6 27. Rh2 Be5 28. Re2 d4 29. Ne4 Nc5 30. Nxc5+ Kd5 31. Nd3 Kc4 32. Nxe5+ Kb3 33. Qxd4 Ka2 34. Qd5+ Ka1 35. Kc2# 1-0
1,RoqidAtW,2015.11.25,21:22:21,toenail,simplestyle,1502,1573,300+1,Rated Blitz game,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5 6. Nb3 Be7 7. Bb5+ Bd7 8. O-O Bxb5 9. Nxb5 a6 10. Nc3 O-O 11. f4 Nc6 12. f5 Qb6+ 13. Kh1 Rad8 14. Be3 Qc7 15. Nd5 Nxd5 16. Qxd5 Nb4 17. Qd2 Qxc2 18. Qxc2 Nxc2 19. Rae1 Nxe1 20. Rxe1 g6 21. Bh6 Rfe8 22. fxg6 hxg6 23. Re3 f5 24. Rg3 Kf7 25. exf5 gxf5 26. Rg7+ Kf6 27. Na5 Rc8 28. h4 Rh8 29. Bg5+ Kxg7 30. Bxe7 d5 31. g3 Rc7 32. Bd6 Rc1+ 33. Kh2 b6 34. Bxe5+ Kh7 35. Bxh8 Kxh8 36. Nb7 Rc2+ 37. Kh3 Rxb2 38. Nd6 Rxa2 39. Nxf5 Rd2 40. h5 d4 41. h6 Kh7 42. g4 d3 43. Kh4 Re2 44. g5 d2 45. Kh5 Rh2+ 46. Nh4 d1=B# 0-1
1,IspAM4fg,2015.11.25,22:30:00,GOD_HATES_GAYS,dr4gl1n3s,1147,1536,120+0,Rated Bullet game,1. Nf3 e6 2. Ng5 d5 3. e4 Qxg5 4. Be2 Qxg2 5. Bh5 Qxh1+ 6. Ke2 Qxe4+ 7. Kf1 Nf6 8. Bxf7+ Kxf7 9. Qh5+ Nxh5 10. d3 Qh1+ 11. Ke2 Qxc1 12. Kf3 Bc5 13. d4 Bxd4 14. a4 Bxb2 15. Ra2 Qxb1 16. Rxb2 Qxb2 17. a5 Qxc2 18. a6 Nxa6 19. Kg4 Nf6+ 20. Kg5 Qxf2 21. h4 Nc5 22. h5 a5 23. h6 gxh6+ 24. Kxh6 a4 25. Kg5 b5 26. Kh6 b4 27. Kg5 Nd3 28. Kh6 a3 29. Kg5 b3 30. Kh6 b2 31. Kg5 a2 32. Kh6 c5 33. Kg5 c4 34. Kh6 c3 35. Kg5 c2 36. Kh6 b1=Q 37. Kg5 a1=Q 38. Kh6 e5 39. Kg5 e4 40. Kh6 e3 41. Kg5 e2 42. Kh6 e1=Q 43. Kg5 Nc5 44. Kh6 d4 45. Kg5 d3 46. Kh6 d2 47. Kg5 d1=Q 48. Kh6 c1=B# 0-1
0,njP24Dzy,2015.11.26,01:45:07,mustroll,potsy722,1643,1908,60+0,Rated Bullet game,1. h3 d5 2. g3 Nf6 3. f3 c5 4. e3 e5 5. d3 Nc6 6. c3 Bd6 7. b3 Be6 8. Be2 Qd7 9. h4 O-O-O 10. Bb2 e4 11. dxe4 dxe4 12. f4 Qc7 13. Nd2 b5 14. Qc2 c4 15. b4 Bg4 16. O-O-O Bxe2 17. Nxe2 Ng4 18. Rdf1 Nxe3 19. Qxe4 Nxf1 20. Rxf1 Rhe8 21. Qf3 Qe7 22. Nd4 Nxd4 23. cxd4 Qc7 24. d5 Bxb4 25. Ne4 c3 26. Kb1 cxb2 27. Kxb2 Rxd5 28. Ng5 Rd2+ 29. Kb3 Qc2+ 30. Kxb4 a5+ 31. Kxb5 Qb2+ 32. Ka6 Rd6+ 33. Ka7 Qb6+ 34. Ka8 Kc7# 0-1
5,LU0FPwy5,2015.11.26,07:23:13,dorzh,Gapawa,2103,2008,60+0,Rated Bullet tournament https://lichess.org/tournament/Eo3EBYO9,1. c4 d6 2. Nf3 e5 3. g3 Nc6 4. Bg2 f5 5. O-O Nf6 6. d4 e4 7. Ne1 d5 8. Nc3 Be6 9. cxd5 Bxd5 10. Nxd5 Nxd5 11. e3 Qd7 12. Qb3 g5 13. Qxb7 Rb8 14. Qa6 h5 15. Qc4 h4 16. a3 Na5 17. Qc2 Qh7 18. h3 g4 19. gxh4 Qxh4 20. Qa4+ c6 21. Qxa5 gxh3 22. Bh1 Qg4+ 23. Kh2 Bd6+ 24. f4 exf3# 0-1
0,n7HA0Lzf,2015.11.26,10:24:38,jose19,DownwithISrael,1546,1574,240+0,Rated Blitz game,1. d4 d5 2. Nc3 Nf6 3. Bd2 e6 4. e3 Bd6 5. h3 O-O 6. Nf3 Nc6 7. a3 e5 8. dxe5 Nxe5 9. Nxe5 Bxe5 10. Bd3 c5 11. Rb1 d4 12. exd4 Bxd4 13. Ne4 Nxe4 14. Bxe4 f5 15. Bd3 Qh4 16. Qf3 f4 17. O-O Bf5 18. Qd5+ Kh8 19. Bxf5 f3 20. Qxf3 g6 21. Qg4 Qf6 22. Bg5 gxf5 23. Bxf6+ Rxf6 24. Qf4 Rg8 25. g3 Rfg6 26. Kg2 Bxf2 27. Rxf2 Rxg3+ 28. Qxg3 Rxg3+ 29. Kxg3 Kg7 30. Rxf5 Kg6 31. Rxc5 b6 32. Rc7 a5 33. Rg1 Kf5 34. Kf3 Ke5 35. Rgg7 h5 36. Rce7+ Kd5 37. Rg5+ Kd6 38. Ree5 h4 39. Kg4 b5 40. Rxb5 a4 41. Kxh4 Ke6 42. Ra5 Kf6 43. Rxa4 Ke6 44. c4 Kf6 45. b4 Ke6 46. b5 Kd6 47. Rb4 Kc7 48. b6+ Kb7 49. Kg4 Kb8 50. h4 Kb7 51. h5 Kb8 52. h6 Kc8 53. h7 Kd8 54. h8=Q+ Kd7 55. Rg6 Ke7 56. Qh7+ Kf8 57. Qh8+ Kf7 58. Rg7+ Ke6 59. b7 Ke5 60. b8=Q+ Kd4 61. c5+ Kc3 62. a4 Kd3 63. c6 Ke2 64. c7 Kd3 65. c8=Q Ke3 66. Qc3+ Kf2 67. Qbf8+ Kg2 68. Kf5+ Kf2 69. Qh2+ Kf1 70. Ke6# 1-0
